"","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","WnvPresent","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"2874","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS","68"," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,1,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2875","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS","68"," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2876","1100 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS","11"," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2877","2500 South Throop Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","25"," S THROOP","T051","2500  S THROOP, Chicago, IL",41.846283,-87.656913,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2878","1800 West Leland Avenue, Chicago, IL 60640, USA","CULEX PIPIENS/RESTUANS","18"," W LELAND AVE","T219","1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2879","1800 West Leland Avenue, Chicago, IL 60640, USA","CULEX PIPIENS","18"," W LELAND AVE","T219","1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2880","6100 West Fullerton Avenue, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS","61"," W FULLERTON AVE","T013","6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2881","6100 West Fullerton Avenue, Chicago, IL 60639, USA","CULEX PIPIENS","61"," W FULLERTON AVE","T013","6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2882","1200 West Greenleaf Avenue, Chicago, IL 60626, USA","CULEX RESTUANS","12"," W GREENLEAF AVE","T018","1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2883","1200 West Greenleaf Avenue, Chicago, IL 60626, USA","CULEX PIPIENS","12"," W GREENLEAF AVE","T018","1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2884","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS","10"," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2885","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS","10"," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2886","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS","10"," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2887","3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","33"," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2888","3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX PIPIENS","33"," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2889","6000 West Roscoe Street, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","60"," W ROSCOE ST","T005","6000  W ROSCOE ST, Chicago, IL",41.942114,-87.776385,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2890","6000 West Montrose Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","60"," W MONTROSE DR","T017","6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2891","3300 West Randolph Street, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS","33"," E RANDOLPH ST","T044","3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2892","3300 West Randolph Street, Chicago, IL 60612, USA","CULEX PIPIENS","33"," E RANDOLPH ST","T044","3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2893","4900 West Sunnyside Avenue, Chicago, IL 60630, USA","CULEX PIPIENS","49"," W SUNNYSIDE AVE","T004","4900  W SUNNYSIDE AVE, Chicago, IL",41.962728,-87.748367,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2894","4200 West 31st Street, Chicago, IL 60623, USA","CULEX PIPIENS","42"," W 31ST ST","T036","4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2895","1700 North Pulaski Road, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS","17"," N PULASKI RD","T039","1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2896","1700 North Pulaski Road, Chicago, IL 60639, USA","CULEX PIPIENS","17"," N PULASKI RD","T039","1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2897","2200 West Pershing Road, Chicago, IL 60609, USA","CULEX SALINARIUS","22"," W PERSHING RD","T060","2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2898","2200 West 51st Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS","22"," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2899","2200 West 51st Street, Chicago, IL 60609, USA","CULEX RESTUANS","22"," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2900","2200 West 51st Street, Chicago, IL 60609, USA","CULEX PIPIENS","22"," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,1,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2901","2200 West 51st Street, Chicago, IL 60609, USA","CULEX TERRITANS","22"," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2902","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS","35"," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2903","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS","35"," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2904","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","52"," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2905","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX RESTUANS","52"," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2906","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS","52"," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2907","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX SALINARIUS","52"," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2908","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS/RESTUANS","67"," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2909","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS","67"," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2910","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","73"," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2911","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS","73"," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2912","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS/RESTUANS","22"," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2913","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS","22"," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2914","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS","52"," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2915","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS","61"," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2916","3700 South Pulaski Road, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS","37"," S PULASKI RD","T063","3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,1,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2917","3700 South Pulaski Road, Chicago, IL 60623, USA","CULEX PIPIENS","37"," S PULASKI RD","T063","3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2918","5800 North Pulaski Road, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS","58"," N PULASKI RD","T027","5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,0,2007-09-04,89,63,76,8,60,66,0,11,520,1822,0,29.28,30,2.8,22,4.3
"2919","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","22"," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2920","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","22"," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2921","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS","22"," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2922","1100 South Peoria Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","11"," S PEORIA ST","T091","1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2923","1100 South Peoria Street, Chicago, IL 60608, USA","CULEX PIPIENS","11"," S PEORIA ST","T091","1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2924","1700 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS","17"," W 95TH ST","T094","1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2925","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","22"," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2926","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS","22"," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2927","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","10"," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2928","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS","10"," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2929","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS/RESTUANS","11"," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2930","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS/RESTUANS","42"," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2931","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS","42"," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2932","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS/RESTUANS","35"," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2933","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS","35"," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2934","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA","CULEX PIPIENS","93"," S DR MARTIN LUTHER KING JR DR","T162","9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2935","1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","10"," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2936","1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS","10"," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2937","1000 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS","10"," S CALIFORNIA AVE","T088","1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2938","1000 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS","10"," S CALIFORNIA AVE","T088","1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2939","9600 South Hoyne Avenue, Chicago, IL 60643, USA","CULEX PIPIENS","96"," S HOYNE AVE","T161","9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2940","2000 East 111th Street, Chicago, IL 60628, USA","CULEX PIPIENS","20"," E 111TH ST","T084","2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2941","1100 North Artesian Avenue, Chicago, IL 60622, USA","CULEX PIPIENS","11"," S ARTESIAN AVE","T160","1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2942","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","61"," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2943","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS","10"," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2944","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS","10"," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2945","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS","39"," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2946","4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS","47"," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2947","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS","64"," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2948","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX PIPIENS","64"," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2949","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS/RESTUANS","71"," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2950","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS","71"," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2951","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX TERRITANS","71"," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2952","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS/RESTUANS","77"," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2953","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS","40"," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2954","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS","50"," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2955","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS","79"," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2956","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS","52"," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2957","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX RESTUANS","52"," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2958","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS","52"," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2959","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","63"," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2960","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS","63"," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2961","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2962","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2963","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2964","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2965","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2966","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2967","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2968","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2969","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2970","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2971","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
"2972","South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS","12"," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2007-09-05,90,66,78,11,63,69,0,13,521,1821,0,29.24,29.96,6.4,19,6.5
