"","Species","Latitude","Longitude","WnvPresent","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"1740","CULEX PIPIENS/RESTUANS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1741","CULEX PIPIENS/RESTUANS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1742","CULEX PIPIENS/RESTUANS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1743","CULEX RESTUANS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1744","CULEX PIPIENS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1745","CULEX PIPIENS",41.702724,-87.536497,0,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1746","CULEX PIPIENS",41.702724,-87.536497,1,87,73,80,7,71,73,0,15,452,1903,"TSRA RA BR",0.06,29.13,29.83,3,3,6.9
"1747","CULEX PIPIENS/RESTUANS",41.923738,-87.785288,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1748","CULEX RESTUANS",41.923738,-87.785288,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1749","CULEX PIPIENS",41.923738,-87.785288,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1750","CULEX PIPIENS",41.726465,-87.585413,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1751","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1752","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1753","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1754","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1755","CULEX PIPIENS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1756","CULEX PIPIENS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1757","CULEX PIPIENS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1758","CULEX TERRITANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1759","CULEX TERRITANS",41.678618,-87.559308,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1760","CULEX PIPIENS/RESTUANS",41.737052,-87.543067,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1761","CULEX PIPIENS",41.737052,-87.543067,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1762","CULEX PIPIENS/RESTUANS",41.740641,-87.546587,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1763","CULEX RESTUANS",41.740641,-87.546587,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1764","CULEX PIPIENS",41.740641,-87.546587,1,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1765","CULEX PIPIENS/RESTUANS",41.680946,-87.535198,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1766","CULEX PIPIENS/RESTUANS",41.680946,-87.535198,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1767","CULEX PIPIENS",41.680946,-87.535198,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1768","CULEX TERRITANS",41.680946,-87.535198,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1769","CULEX PIPIENS/RESTUANS",41.686398,-87.531635,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1770","CULEX PIPIENS",41.686398,-87.531635,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1771","CULEX SALINARIUS",41.686398,-87.531635,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1772","CULEX TERRITANS",41.686398,-87.531635,0,84,72,78,5,71,73,0,13,453,1902,"TSRA RA",0.05,29.13,29.84,2.5,29,6
"1773","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1774","CULEX RESTUANS",41.95469,-87.800991,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1775","CULEX PIPIENS",41.95469,-87.800991,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1776","CULEX PIPIENS",41.95469,-87.800991,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1777","CULEX PIPIENS/RESTUANS",41.994991,-87.769279,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1778","CULEX PIPIENS/RESTUANS",41.974089,-87.824812,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1779","CULEX RESTUANS",41.974089,-87.824812,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1780","CULEX PIPIENS",41.974089,-87.824812,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1781","CULEX PIPIENS/RESTUANS",41.9216,-87.666455,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1782","CULEX PIPIENS/RESTUANS",41.9216,-87.666455,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1783","CULEX PIPIENS/RESTUANS",41.9216,-87.666455,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1784","CULEX PIPIENS",41.9216,-87.666455,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1785","CULEX PIPIENS",41.9216,-87.666455,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1786","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1787","CULEX PIPIENS",41.891118,-87.654491,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1788","CULEX PIPIENS/RESTUANS",41.867108,-87.654224,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1789","CULEX RESTUANS",41.867108,-87.654224,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1790","CULEX PIPIENS",41.867108,-87.654224,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1791","CULEX PIPIENS/RESTUANS",41.896282,-87.655232,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1792","CULEX RESTUANS",41.896282,-87.655232,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1793","CULEX PIPIENS",41.896282,-87.655232,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1794","CULEX PIPIENS/RESTUANS",41.919343,-87.694259,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1795","CULEX PIPIENS",41.919343,-87.694259,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1796","CULEX PIPIENS/RESTUANS",41.921965,-87.632085,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1797","CULEX PIPIENS",41.921965,-87.632085,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1798","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1799","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1800","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1801","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1802","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1803","CULEX RESTUANS",41.688324,-87.676709,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1804","CULEX RESTUANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1805","CULEX PIPIENS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1806","CULEX PIPIENS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1807","CULEX PIPIENS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1808","CULEX PIPIENS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1809","CULEX TERRITANS",41.688324,-87.676709,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1810","CULEX PIPIENS/RESTUANS",41.862292,-87.64886,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1811","CULEX PIPIENS",41.862292,-87.64886,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1812","CULEX PIPIENS/RESTUANS",41.720848,-87.666014,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1813","CULEX PIPIENS",41.720848,-87.666014,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1814","CULEX PIPIENS/RESTUANS",41.731922,-87.677512,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1815","CULEX RESTUANS",41.731922,-87.677512,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1816","CULEX PIPIENS",41.731922,-87.677512,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1817","CULEX PIPIENS/RESTUANS",41.891126,-87.61156,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1818","CULEX RESTUANS",41.891126,-87.61156,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1819","CULEX PIPIENS/RESTUANS",41.999129,-87.795585,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1820","CULEX PIPIENS/RESTUANS",41.999129,-87.795585,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1821","CULEX RESTUANS",41.999129,-87.795585,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1822","CULEX PIPIENS",41.999129,-87.795585,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1823","CULEX PIPIENS/RESTUANS",42.01743,-87.687769,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1824","CULEX PIPIENS",42.01743,-87.687769,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1825","CULEX PIPIENS/RESTUANS",41.907645,-87.760886,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1826","CULEX PIPIENS/RESTUANS",41.907645,-87.760886,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1827","CULEX PIPIENS",41.907645,-87.760886,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1828","CULEX PIPIENS/RESTUANS",41.732984,-87.649642,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1829","CULEX RESTUANS",41.732984,-87.649642,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1830","CULEX PIPIENS",41.732984,-87.649642,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1831","CULEX PIPIENS",41.732984,-87.649642,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1832","CULEX PIPIENS/RESTUANS",41.981964,-87.812827,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1833","CULEX PIPIENS",41.981964,-87.812827,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1834","CULEX PIPIENS/RESTUANS",41.944869,-87.832763,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1835","CULEX PIPIENS",41.944869,-87.832763,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1836","CULEX PIPIENS/RESTUANS",42.011601,-87.811506,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1837","CULEX PIPIENS/RESTUANS",42.011601,-87.811506,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1838","CULEX PIPIENS",42.011601,-87.811506,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1839","CULEX PIPIENS",42.011601,-87.811506,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1840","CULEX PIPIENS",42.011601,-87.811506,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1841","CULEX PIPIENS/RESTUANS",41.94983,-87.698457,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1842","CULEX PIPIENS",41.94983,-87.698457,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1843","CULEX PIPIENS/RESTUANS",41.979243,-87.750938,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1844","CULEX PIPIENS",41.979243,-87.750938,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1845","CULEX PIPIENS/RESTUANS",41.986921,-87.689778,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1846","CULEX PIPIENS",41.986921,-87.689778,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1847","CULEX PIPIENS/RESTUANS",41.801498,-87.763416,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1848","CULEX PIPIENS",41.801498,-87.763416,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1849","CULEX PIPIENS/RESTUANS",41.906638,-87.701431,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1850","CULEX PIPIENS/RESTUANS",41.906638,-87.701431,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1851","CULEX PIPIENS",41.906638,-87.701431,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1852","CULEX PIPIENS/RESTUANS",41.723195,-87.64997,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1853","CULEX PIPIENS",41.723195,-87.64997,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1854","CULEX PIPIENS/RESTUANS",41.868077,-87.666901,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1855","CULEX RESTUANS",41.868077,-87.666901,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1856","CULEX PIPIENS",41.868077,-87.666901,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1857","CULEX PIPIENS/RESTUANS",41.869216,-87.627561,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1858","CULEX PIPIENS",41.869216,-87.627561,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1859","CULEX PIPIENS/RESTUANS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1860","CULEX RESTUANS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1861","CULEX PIPIENS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1862","CULEX PIPIENS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1863","CULEX PIPIENS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1864","CULEX PIPIENS",41.662014,-87.724608,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1865","CULEX PIPIENS/RESTUANS",41.961743,-87.76007,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1866","CULEX PIPIENS",41.961743,-87.76007,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1867","CULEX PIPIENS/RESTUANS",41.953067,-87.776792,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1868","CULEX PIPIENS",41.953067,-87.776792,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1869","CULEX PIPIENS/RESTUANS",41.878114,-87.629798,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1870","CULEX PIPIENS",41.878114,-87.629798,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1871","CULEX PIPIENS/RESTUANS",41.932094,-87.700117,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1872","CULEX PIPIENS",41.932094,-87.700117,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1873","CULEX PIPIENS/RESTUANS",41.994469,-87.667736,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1874","CULEX PIPIENS",41.994469,-87.667736,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1875","CULEX PIPIENS/RESTUANS",42.006858,-87.675919,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1876","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1877","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1878","CULEX RESTUANS",41.916265,-87.800515,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1879","CULEX PIPIENS",41.916265,-87.800515,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1880","CULEX PIPIENS/RESTUANS",41.846075,-87.716277,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1881","CULEX PIPIENS",41.846075,-87.716277,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1882","CULEX PIPIENS/RESTUANS",41.918705,-87.752329,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1883","CULEX RESTUANS",41.918705,-87.752329,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1884","CULEX PIPIENS",41.918705,-87.752329,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1885","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1886","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1887","CULEX RESTUANS",41.682587,-87.707973,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1888","CULEX PIPIENS",41.682587,-87.707973,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1889","CULEX PIPIENS",41.682587,-87.707973,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1890","CULEX PIPIENS/RESTUANS",41.725517,-87.614258,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1891","CULEX PIPIENS",41.725517,-87.614258,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1892","CULEX PIPIENS/RESTUANS",41.948167,-87.730698,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1893","CULEX PIPIENS",41.948167,-87.730698,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1894","CULEX PIPIENS/RESTUANS",41.963976,-87.69181,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1895","CULEX PIPIENS",41.963976,-87.69181,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1896","CULEX PIPIENS/RESTUANS",41.953705,-87.733974,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1897","CULEX PIPIENS",41.953705,-87.733974,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1898","CULEX PIPIENS/RESTUANS",41.964242,-87.757639,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1899","CULEX RESTUANS",41.964242,-87.757639,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1900","CULEX PIPIENS",41.964242,-87.757639,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1901","CULEX PIPIENS",41.964242,-87.757639,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1902","CULEX PIPIENS/RESTUANS",41.990284,-87.797127,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1903","CULEX PIPIENS",41.990284,-87.797127,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1904","CULEX PIPIENS/RESTUANS",42.008314,-87.777921,0,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
"1905","CULEX PIPIENS",42.008314,-87.777921,1,80,71,76,4,67,70,0,11,459,1854,"TSRA RA BR",0.23,29.17,29.89,3.4,7,5.8
